resource_id,role
104283,role_0
104284,role_0
104285,role_0
104286,role_3
104287,role_0
104288,role_0
104289,role_0
104290,role_0
104291,role_0
104292,role_0
104293,role_0
104294,role_0
104295,role_0
104296,role_0
104297,role_0
104298,role_0
104299,role_0
104300,role_0
104301,role_0
104302,role_0
104303,role_1
104304,role_1
104305,role_1
104306,role_0
104307,role_1
104308,role_0
104309,role_0
104310,role_0
104311,role_0
104312,role_0
104313,role_3
104314,role_3
104315,role_0
104316,role_0
104317,role_0
104318,role_0
104319,role_0
104320,role_0
104321,role_0
104322,role_0
104323,role_0
104324,role_3
104325,role_0
104326,role_0
104327,role_0
104328,role_0
104329,role_3
104330,role_3
104331,role_0
104332,role_0
104333,role_0
104334,role_0
104336,role_0
104337,role_0
104338,role_0
104339,role_1
104340,role_0
104341,role_0
104342,role_0
104343,role_0
104344,role_0
104345,role_0
104346,role_0
104347,role_0
104348,role_0
104349,role_0
104350,role_0
104351,role_0
104352,role_0
104353,role_3
104354,role_0
104355,role_3
104356,role_0
104357,role_0
104358,role_0
104359,role_0
104360,role_0
104361,role_0
104362,role_0
104363,role_0
104364,role_0
104365,role_0
104366,role_0
104367,role_0
104368,role_0
104369,role_0
104370,role_3
104371,role_3
104372,role_0
104373,role_1
104374,role_1
104375,role_3
104376,role_0
104378,role_0
104379,role_0
104380,role_0
104381,role_0
104382,role_0
104383,role_0
104384,role_0
104385,role_1
104386,role_0
104387,role_0
104388,role_1
104389,role_0
104390,role_0
104391,role_0
104392,role_0
104393,role_0
104394,role_0
104395,role_0
104396,role_0
104397,role_3
104398,role_0
104399,role_0
104400,role_0
104401,role_0
104402,role_3
104403,role_0
104404,role_0
104405,role_0
104406,role_0
104407,role_0
104408,role_0
104409,role_0
104410,role_0
104412,role_0
104413,role_0
104414,role_0
104415,role_0
104416,role_0
104417,role_0
104418,role_0
104419,role_0
104420,role_0
104421,role_0
104422,role_3
104423,role_0
104424,role_0
104425,role_1
104426,role_0
104427,role_0
104428,role_0
104429,role_3
104430,role_0
104431,role_0
104432,role_0
104433,role_0
104434,role_0
104435,role_0
104436,role_0
104437,role_0
104438,role_0
104439,role_0
104440,role_3
104441,role_0
104442,role_1
104443,role_0
104444,role_0
104445,role_0
104446,role_0
104447,role_0
104448,role_0
104449,role_0
104450,role_0
104451,role_0
104452,role_0
104453,role_0
104454,role_1
104455,role_1
104456,role_0
104457,role_3
104458,role_0
104459,role_0
104460,role_0
104461,role_1
104462,role_0
104463,role_0
104464,role_0
104465,role_3
104466,role_0
104467,role_3
104468,role_0
104469,role_0
104470,role_0
104471,role_0
104472,role_0
104473,role_0
104474,role_0
104475,role_0
104476,role_3
104477,role_0
104478,role_3
104479,role_0
104480,role_0
104481,role_0
104482,role_0
104483,role_0
104484,role_0
104485,role_0
104486,role_0
104487,role_0
104488,role_0
104489,role_0
104490,role_3
104491,role_3
104492,role_0
104493,role_3
104494,role_0
104495,role_0
104496,role_0
104497,role_3
104498,role_0
104499,role_0
104500,role_0
104502,role_0
104503,role_0
104504,role_1
104505,role_0
104506,role_0
104507,role_0
104508,role_0
104509,role_3
104510,role_0
104511,role_0
104512,role_0
104513,role_0
104514,role_0
104515,role_0
104516,role_0
104517,role_0
104518,role_3
104519,role_0
104520,role_1
104521,role_1
104522,role_0
104523,role_0
104524,role_0
104525,role_0
104526,role_3
104527,role_0
104528,role_0
104529,role_0
104530,role_0
104531,role_0
104532,role_1
104533,role_0
104534,role_0
104535,role_3
104536,role_0
104537,role_0
104538,role_0
104539,role_3
104540,role_0
104541,role_3
104542,role_0
104543,role_0
104544,role_0
104545,role_1
104546,role_0
104547,role_0
104548,role_1
104549,role_0
104550,role_0
104551,role_0
104552,role_0
104553,role_0
104554,role_1
104555,role_0
104556,role_0
104557,role_0
104559,role_0
104560,role_0
104561,role_0
104562,role_0
104563,role_0
104564,role_0
104565,role_0
104566,role_0
104567,role_0
104568,role_0
104569,role_0
104570,role_1
104571,role_0
104572,role_0
104573,role_0
104574,role_0
104575,role_0
104576,role_3
104577,role_0
104578,role_0
104579,role_0
104580,role_0
104581,role_0
104582,role_0
104585,role_1
104586,role_0
104587,role_0
104588,role_1
104589,role_0
104590,role_0
104591,role_0
104592,role_3
104593,role_3
104594,role_0
104595,role_0
104597,role_0
104598,role_0
104599,role_0
104600,role_0
104601,role_0
104602,role_3
104603,role_3
104604,role_3
104605,role_1
104606,role_3
104607,role_0
104608,role_0
104609,role_0
104610,role_3
104611,role_0
104612,role_0
104613,role_0
104614,role_0
104615,role_0
104616,role_1
104617,role_0
104618,role_0
104619,role_0
104620,role_0
104621,role_0
104622,role_0
104623,role_1
104624,role_0
104625,role_0
104626,role_0
104627,role_3
104628,role_0
104630,role_0
104631,role_0
104632,role_0
104633,role_0
104634,role_3
104635,role_0
104636,role_0
104637,role_0
104638,role_0
104639,role_0
104640,role_0
104641,role_0
104642,role_0
104643,role_0
104644,role_0
104645,role_0
104646,role_0
104647,role_0
104648,role_0
104649,role_1
104650,role_0
104651,role_0
104652,role_1
104653,role_0
104654,role_0
104655,role_0
104656,role_0
104657,role_0
104658,role_0
104659,role_0
104660,role_0
104661,role_0
104662,role_0
104663,role_0
104664,role_3
104665,role_0
104666,role_0
104667,role_0
104668,role_1
104669,role_0
104670,role_0
104671,role_0
104673,role_0
104674,role_0
104675,role_3
104676,role_0
104677,role_0
104678,role_0
104679,role_0
104680,role_0
104681,role_0
104682,role_0
104683,role_0
104684,role_0
104685,role_0
104686,role_0
104687,role_0
104688,role_0
104689,role_0
104690,role_1
104691,role_0
104692,role_0
104693,role_0
104694,role_0
104695,role_1
104696,role_1
104697,role_1
104698,role_0
104699,role_0
104700,role_1
104701,role_0
104702,role_0
104703,role_3
104704,role_0
104705,role_0
104706,role_0
104708,role_0
104709,role_1
104710,role_3
104711,role_3
104712,role_3
104713,role_3
104714,role_0
104715,role_0
104716,role_1
104717,role_0
104718,role_0
104719,role_0
104720,role_0
104721,role_0
104722,role_0
104723,role_0
104724,role_0
104725,role_0
104726,role_0
104727,role_0
104728,role_0
104729,role_0
104730,role_0
104731,role_0
104732,role_0
104733,role_3
104734,role_0
104735,role_0
104736,role_0
104737,role_0
104738,role_0
104739,role_0
104740,role_0
104741,role_0
104742,role_0
104744,role_0
104745,role_0
104746,role_0
104747,role_0
104748,role_0
104749,role_0
104750,role_0
104751,role_0
104752,role_0
104753,role_0
104754,role_0
104755,role_0
104756,role_3
104757,role_0
104758,role_0
104759,role_0
104760,role_0
104761,role_0
104763,role_0
104764,role_0
104765,role_0
104766,role_0
104767,role_0
104768,role_0
104769,role_1
104770,role_0
104771,role_0
104772,role_0
104773,role_0
104774,role_0
104775,role_0
104776,role_0
104777,role_3
104778,role_0
104779,role_1
104780,role_0
104781,role_0
104782,role_0
104783,role_0
104784,role_3
104785,role_3
104786,role_1
104787,role_3
104788,role_0
104789,role_0
104790,role_1
104791,role_0
104792,role_0
104793,role_3
104794,role_0
104795,role_0
104796,role_3
104797,role_0
104798,role_0
104799,role_0
104800,role_0
104801,role_3
104802,role_0
104803,role_0
104804,role_3
104805,role_3
104806,role_0
104807,role_3
104808,role_0
104809,role_0
104810,role_0
104811,role_0
104812,role_0
104813,role_0
104814,role_0
104815,role_0
104816,role_0
104817,role_0
104819,role_0
104820,role_0
104821,role_0
104822,role_0
104823,role_3
104824,role_0
104825,role_0
104826,role_0
104827,role_0
104828,role_0
104829,role_0
104830,role_0
104831,role_0
104832,role_0
104833,role_3
104834,role_0
104835,role_0
104836,role_0
104837,role_0
104838,role_3
104839,role_0
104840,role_0
104841,role_0
104842,role_1
104843,role_1
104844,role_3
104845,role_0
104846,role_0
104847,role_3
104848,role_0
104849,role_0
104850,role_0
104851,role_0
104852,role_0
104853,role_0
104854,role_0
104855,role_0
104856,role_0
104857,role_0
104858,role_0
104859,role_0
104860,role_0
104861,role_0
104862,role_0
104863,role_0
104864,role_0
104865,role_0
104866,role_0
104867,role_0
104868,role_0
104869,role_0
104870,role_0
104871,role_0
104873,role_0
104874,role_0
104875,role_0
104877,role_0
104878,role_0
104880,role_0
104881,role_0
104882,role_0
104884,role_0
104885,role_0
104886,role_3
104887,role_3
104888,role_0
104889,role_0
104890,role_3
104891,role_0
104893,role_0
104894,role_1
104895,role_0
104896,role_0
104897,role_0
104898,role_0
104899,role_0
104900,role_0
104903,role_0
104904,role_0
104905,role_0
104906,role_0
104907,role_0
104908,role_0
104909,role_0
104910,role_0
104912,role_0
104913,role_0
104914,role_1
104915,role_0
104916,role_0
104917,role_1
104918,role_3
104919,role_0
104920,role_0
104921,role_3
104922,role_0
104923,role_3
104924,role_0
104925,role_3
104926,role_0
104927,role_0
104928,role_0
104929,role_0
104930,role_0
104931,role_3
104932,role_3
104933,role_3
104934,role_0
104935,role_0
104936,role_3
104937,role_3
104938,role_0
104939,role_0
104940,role_0
104942,role_0
104943,role_1
104944,role_0
104945,role_0
104946,role_0
104947,role_0
104948,role_0
104949,role_0
104950,role_0
104951,role_0
104952,role_0
104953,role_0
104954,role_0
104955,role_0
104956,role_0
104957,role_0
104958,role_0
104959,role_0
104961,role_0
104962,role_0
104963,role_0
104964,role_0
104965,role_0
104966,role_0
104967,role_0
104968,role_0
104969,role_0
104970,role_3
104971,role_3
104972,role_0
104973,role_0
104974,role_3
104975,role_0
104977,role_3
104978,role_0
104979,role_0
104980,role_0
104981,role_0
104983,role_0
104984,role_0
104985,role_0
104986,role_0
104987,role_0
104988,role_0
104989,role_0
104990,role_0
104991,role_0
104992,role_0
104993,role_0
104995,role_0
104996,role_0
104997,role_3
104998,role_0
104999,role_3
105000,role_0
105001,role_1
105002,role_3
105003,role_0
105004,role_0
105005,role_0
105006,role_0
105007,role_0
105008,role_0
105009,role_0
105010,role_0
105011,role_0
105012,role_3
105013,role_0
105014,role_1
105015,role_0
105016,role_0
105017,role_0
105018,role_1
105019,role_0
105020,role_0
105021,role_3
105022,role_0
105023,role_0
105024,role_0
105025,role_0
105026,role_0
105028,role_0
105029,role_0
105030,role_3
105031,role_0
105032,role_0
105033,role_0
105034,role_0
105035,role_0
105036,role_0
105037,role_0
105038,role_0
105039,role_0
105040,role_0
105041,role_0
105043,role_0
105044,role_3
105045,role_0
105047,role_0
105048,role_0
105049,role_0
105050,role_0
105051,role_0
105052,role_3
105053,role_0
105054,role_1
105055,role_3
105056,role_0
105057,role_0
105058,role_0
105059,role_0
105060,role_0
105061,role_0
105062,role_0
105063,role_0
105064,role_0
105065,role_0
105066,role_3
105067,role_0
105068,role_0
105069,role_0
105070,role_0
105071,role_0
105072,role_0
105073,role_3
105074,role_1
105075,role_3
105076,role_0
105077,role_0
105078,role_0
105079,role_0
105080,role_0
105083,role_0
105084,role_0
105087,role_3
105088,role_0
105090,role_0
105091,role_1
105092,role_0
105093,role_3
105094,role_0
105095,role_3
105096,role_0
105097,role_0
105098,role_0
105099,role_0
105100,role_0
105101,role_0
105102,role_3
105103,role_0
105104,role_0
105105,role_3
105106,role_0
105107,role_0
105108,role_0
105109,role_0
105110,role_0
105111,role_0
105112,role_0
105113,role_0
105114,role_0
105115,role_0
105116,role_0
105117,role_3
105118,role_0
105119,role_0
105120,role_0
105121,role_3
105122,role_0
105123,role_0
105124,role_0
105125,role_0
105126,role_0
105127,role_0
105128,role_3
105129,role_0
105130,role_0
105131,role_0
105132,role_0
105133,role_0
105134,role_0
105135,role_0
105136,role_0
105137,role_0
105139,role_0
105140,role_0
105141,role_0
105142,role_0
105143,role_0
105144,role_0
105145,role_0
105146,role_0
105147,role_0
105148,role_0
105149,role_1
105150,role_0
105151,role_0
105152,role_1
105154,role_0
105155,role_0
105156,role_0
105157,role_0
105158,role_0
105159,role_0
105160,role_0
105161,role_0
105162,role_0
105163,role_0
105164,role_0
105165,role_0
105166,role_0
105167,role_0
105168,role_0
105169,role_0
105170,role_0
105171,role_0
105172,role_0
105173,role_0
105175,role_0
105176,role_0
105177,role_0
105178,role_0
105179,role_3
105180,role_0
105181,role_0
105182,role_0
105183,role_3
105184,role_0
105185,role_0
105186,role_0
105187,role_0
105188,role_3
105189,role_0
105190,role_0
105191,role_0
105192,role_0
105193,role_0
105194,role_1
105195,role_0
105196,role_0
105197,role_3
105198,role_0
105200,role_0
105201,role_3
105202,role_0
105203,role_3
105204,role_0
105205,role_0
105206,role_0
105207,role_0
105208,role_0
105209,role_0
105210,role_1
105211,role_0
105212,role_0
105213,role_0
105214,role_0
105215,role_0
105216,role_0
105217,role_0
105218,role_0
105219,role_3
105220,role_3
105221,role_1
105222,role_1
105223,role_0
105224,role_0
105225,role_0
105226,role_0
105227,role_0
105228,role_0
105229,role_3
105230,role_0
105231,role_0
105232,role_1
105233,role_0
105234,role_0
105235,role_0
105236,role_0
105237,role_0
105238,role_0
105239,role_0
105240,role_0
105241,role_0
105242,role_0
105243,role_0
105244,role_3
105245,role_0
105246,role_0
105247,role_0
105248,role_0
105249,role_0
105250,role_0
105251,role_3
105252,role_0
105253,role_0
105254,role_0
105255,role_0
105256,role_3
105257,role_0
105258,role_0
105259,role_0
105260,role_0
105261,role_0
105262,role_0
105263,role_0
105264,role_0
105265,role_0
105266,role_0
105267,role_0
105268,role_0
105269,role_0
105270,role_1
105271,role_0
105272,role_0
105273,role_0
105274,role_0
105275,role_0
105276,role_0
105277,role_0
105278,role_0
105279,role_0
105280,role_3
105281,role_0
105282,role_0
105283,role_0
105284,role_0
105285,role_1
105286,role_0
105287,role_0
105288,role_0
105289,role_0
105290,role_0
105293,role_0
105294,role_0
105295,role_0
105296,role_0
105297,role_3
105298,role_0
105299,role_0
105300,role_0
105301,role_0
105302,role_0
105303,role_0
105304,role_0
105305,role_3
105306,role_0
105307,role_0
105308,role_0
105309,role_0
105310,role_0
105311,role_0
105312,role_0
105313,role_0
105314,role_0
105315,role_3
105316,role_0
105317,role_0
105318,role_0
105319,role_0
105320,role_0
105321,role_0
105322,role_3
105323,role_0
105324,role_0
